Date,Total,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
04/12/18,38,6,8,2,1,0,0,2,1,0,0,0,1,6,9,0,2,0,0,0,0,0,0,0,0
04/11/18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,9,8,0,0,0,0
04/10/18,17,0,0,0,1,1,1,3,4,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
04/09/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/18,59,11,5,5,4,1,5,11,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/18,156,18,11,3,15,7,0,1,0,0,0,4,3,2,0,1,9,11,7,11,13,7,11,11,11
04/06/18,10,0,0,0,3,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/05/18,40,0,0,0,0,0,0,3,0,2,4,2,4,3,4,6,5,7,0,0,0,0,0,0,0
04/04/18,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/03/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/02/18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,2,2,0,0,0,0,0
03/31/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/30/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/29/18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
03/28/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/27/18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/26/18,9,0,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
03/25/18,4,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/24/18,24,6,5,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,2,1,3,0,0,0
03/23/18,72,7,10,9,2,1,14,1,0,0,0,0,0,1,0,0,1,1,2,4,6,6,5,2,0
03/22/18,61,0,2,3,6,11,3,7,6,4,5,1,0,1,0,0,0,0,0,8,1,0,2,1,0
03/21/18,25,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,5,4,8,1,0
03/20/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/19/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/18/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/17/18,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0
03/16/18,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
03/15/18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,3,0
03/14/18,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/13/18,36,0,0,0,0,0,0,0,3,9,8,3,4,3,2,0,0,0,0,0,0,0,2,2,0
03/12/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/11/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/10/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/09/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/18,25,0,0,0,0,0,0,0,1,3,4,4,3,0,4,0,0,1,0,1,0,0,2,2,0
03/07/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/06/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/05/18,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
03/03/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/02/18,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
03/01/18,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
02/28/18,36,0,0,1,0,0,0,0,0,4,1,1,1,1,3,4,0,0,2,0,2,8,1,2,5
02/27/18,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
02/26/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/25/18,24,0,0,0,0,0,1,1,1,2,1,5,0,4,2,1,4,0,0,1,1,0,0,0,0
02/24/18,35,0,1,7,0,3,14,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
02/23/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/22/18,25,0,0,0,0,0,1,0,0,8,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0
02/21/18,42,0,0,0,0,0,0,0,0,0,4,18,20,0,0,0,0,0,0,0,0,0,0,0,0
02/20/18,20,0,0,0,0,0,0,0,0,0,3,3,2,2,1,2,2,3,1,0,0,0,0,0,1
02/19/18,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
02/18/18,64,0,0,0,0,9,2,4,3,1,0,0,0,7,29,5,0,0,3,1,0,0,0,0,0
02/17/18,12,0,0,0,0,2,3,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/16/18,10,0,0,0,0,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/15/18,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/14/18,37,0,4,11,7,1,1,1,8,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
02/13/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/11/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/10/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/09/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/06/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/05/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/04/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/03/18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/02/18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,1,0,0,0,0,0
01/31/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/30/18,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/29/18,46,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,15,10,13,1,0,0,0,2
01/28/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/27/18,38,6,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,4,2,5,5,3,2
01/26/18,28,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,10,8
01/25/18,44,0,0,0,0,0,0,8,13,1,1,0,0,1,0,2,7,3,0,4,2,0,0,0,2
01/24/18,89,2,16,7,5,9,7,3,10,9,3,1,2,0,0,2,3,2,0,0,7,0,1,0,0
01/23/18,64,0,0,0,0,0,4,2,3,4,5,9,2,3,6,1,3,0,1,5,6,2,0,5,3
01/22/18,10,0,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/21/18,26,0,1,0,0,0,1,4,3,2,2,2,4,5,0,0,0,0,0,1,0,0,0,0,1
01/20/18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/18,8,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0
01/18/18,26,0,0,4,1,0,0,0,0,0,0,0,0,3,1,8,0,0,0,0,0,0,4,4,1
01/17/18,62,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,12,14,11,13,1,0,0
01/16/18,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,1
01/14/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/13/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/18,21,3,1,1,1,0,9,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/18,78,0,0,0,7,7,3,5,4,7,2,3,11,4,0,1,14,3,0,0,0,1,5,1,0
01/10/18,12,0,0,0,1,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
01/09/18,67,9,10,12,8,4,8,4,0,4,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0
01/08/18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5
01/07/18,14,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,4,1,0,1,1,0,0
01/06/18,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
01/05/18,42,1,2,3,2,1,5,0,0,8,4,2,1,0,0,0,0,0,1,1,0,0,0,2,9
01/04/18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1
01/03/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/17,55,0,1,0,0,0,0,0,0,0,1,0,2,8,15,11,6,4,4,2,1,0,0,0,0
12/28/17,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,13,14,11,5,4,4,2,0
12/27/17,35,0,0,0,1,1,0,0,1,1,2,2,3,3,5,4,2,2,2,2,1,2,1,0,0
12/26/17,9,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,1,0,0,0,0,1,0,0,0
12/25/17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,2,1,0,0,0,1,0,0
12/24/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/23/17,24,5,7,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/22/17,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,7,8,7,6,5,4
12/21/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/17,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/17,92,0,0,0,1,3,5,1,5,3,4,8,16,17,11,1,0,5,2,3,0,1,4,0,2
12/18/17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12/17/17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12/15/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/14/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/13/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/06/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/05/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/03/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/17,51,0,3,3,0,0,0,3,0,0,1,4,7,9,3,6,4,3,0,4,0,0,1,0,0
12/01/17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,1
11/30/17,14,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,2,1,1,0,0,0,0,0,0
11/29/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/17,50,0,0,0,0,0,0,2,1,1,5,9,10,10,8,3,0,0,0,0,0,1,0,0,0
11/27/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/17,67,0,0,0,0,0,2,5,8,0,0,0,8,5,8,9,19,0,0,1,1,1,0,0,0
11/25/17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,1,0,0,0,0,0,1
11/24/17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11/23/17,22,11,2,2,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
11/22/17,29,1,0,0,6,10,1,1,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
11/21/17,60,1,2,6,4,2,0,1,5,5,6,3,2,0,0,0,0,1,2,1,10,3,1,2,3
11/20/17,97,1,25,10,19,1,15,9,11,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,1,0
11/18/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/17/17,19,0,0,13,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11/16/17,45,4,0,1,0,0,0,0,0,0,0,3,1,0,0,0,3,1,2,13,0,3,3,9,2
11/15/17,123,0,0,0,0,4,11,9,11,11,10,4,10,16,13,7,5,0,1,3,3,2,0,2,1
11/14/17,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/13/17,50,1,14,2,3,2,1,1,0,12,0,0,0,0,0,0,0,0,1,1,1,3,1,7,0
11/12/17,19,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,6,3,3,1,0
11/11/17,14,0,4,5,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11/10/17,51,2,11,15,7,9,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
11/09/17,26,7,3,0,1,0,0,0,3,2,0,0,0,4,3,1,2,0,0,0,0,0,0,0,0
11/08/17,44,0,0,0,0,0,0,0,0,0,0,1,3,2,3,5,0,0,0,0,7,11,11,1,0
11/07/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/17,40,8,11,11,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/04/17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,5,3,1
11/03/17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11/02/17,21,0,0,0,0,0,0,0,1,2,1,0,6,0,9,1,0,0,0,0,0,1,0,0,0
11/01/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/17,60,35,9,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/21/17,227,2,2,8,5,2,4,1,1,4,4,8,12,13,13,17,11,12,14,13,8,8,11,19,35
10/20/17,19,0,0,0,0,0,0,1,4,1,4,1,0,0,1,5,0,0,0,2,0,0,0,0,0
10/19/17,116,0,5,4,4,3,9,4,6,8,6,1,2,5,19,6,6,7,14,3,0,3,1,0,0
10/18/17,6,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10/17/17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
10/16/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/17,8,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0
10/12/17,58,0,2,4,1,6,11,4,1,1,1,1,0,0,0,0,0,12,11,2,1,0,0,0,0
10/11/17,29,1,0,0,0,0,8,1,0,1,1,0,0,0,0,0,1,14,0,0,0,1,1,0,0
10/10/17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10/09/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/08/17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/07/17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/06/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/05/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/04/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/17,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
10/01/17,10,0,0,0,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0
09/30/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/29/17,7,0,0,0,0,0,0,0,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
09/28/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/27/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/26/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/25/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/24/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/23/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/22/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/21/17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/20/17,118,4,19,28,6,0,0,0,0,0,0,0,0,1,56,2,2,0,0,0,0,0,0,0,0
09/19/17,32,0,0,1,5,1,0,1,2,0,0,2,0,0,0,0,0,0,4,0,1,7,2,5,1
09/18/17,43,0,0,1,1,0,0,0,15,1,0,1,1,1,6,1,0,0,4,0,0,5,4,2,0
09/17/17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0
09/16/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/15/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/14/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/13/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/12/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/10/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/09/17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
09/08/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/06/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/05/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/04/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/02/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/01/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/31/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/30/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/29/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/28/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/27/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/26/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/25/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/24/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/23/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/22/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/21/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/20/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/16/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/15/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/14/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/13/17,11,0,6,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08/12/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/10/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/09/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/08/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
